# Reference output from java.text.NumberFormat, captured from a real JDK.
#
# Format:  minFractionDigits|maxFractionDigits|Double.toString(value)|NumberFormat.format(value)
#
# Generated with NumberFormat.getNumberInstance(Locale.US) and setGroupingUsed(false),
# over hand-picked edge cases plus 400 pseudo-random values (seed 42) across eight
# precision configurations -- including every configuration the exporters actually use:
# 0/3 (default), 0/8 (POV-Ray), 16/16 (OFF), 0/19 (STEP), 1/5 (RealVector), 6/6
# (OpenSCAD, Build123d), 0/2 (SVG) and 0/6 (DXF).
#
# scripts/check-number-format.mjs asserts from-java/java/text/NumberFormat.ts
# reproduces every line.  Regenerate only against a real JDK, never by hand.
0|3|4.23606797749979|4.236
0|3|1.618033988749895|1.618
0|3|0.6180339887498949|0.618
0|3|2.0|2
0|3|0.0|0
0|3|-0.0|-0
0|3|1.0E-17|0
0|3|6.123233995736766E-17|0
0|3|1234567.891|1234567.891
0|3|-1.902113032590307|-1.902
0|3|0.3333333333333333|0.333
0|3|1.0E21|1000000000000000000000
0|3|1.2345678912345679E8|123456789.123
0|8|4.23606797749979|4.23606798
0|8|1.618033988749895|1.61803399
0|8|0.6180339887498949|0.61803399
0|8|2.0|2
0|8|0.0|0
0|8|-0.0|-0
0|8|1.0E-17|0
0|8|6.123233995736766E-17|0
0|8|1234567.891|1234567.891
0|8|-1.902113032590307|-1.90211303
0|8|0.3333333333333333|0.33333333
0|8|1.0E21|1000000000000000000000
0|8|1.2345678912345679E8|123456789.12345679
16|16|4.23606797749979|4.2360679774997900
16|16|1.618033988749895|1.6180339887498950
16|16|0.6180339887498949|0.6180339887498949
16|16|2.0|2.0000000000000000
16|16|0.0|0.0000000000000000
16|16|-0.0|-0.0000000000000000
16|16|1.0E-17|0.0000000000000000
16|16|6.123233995736766E-17|0.0000000000000001
16|16|1234567.891|1234567.8910000000000000
16|16|-1.902113032590307|-1.9021130325903070
16|16|0.3333333333333333|0.3333333333333333
16|16|1.0E21|1000000000000000000000.0000000000000000
16|16|1.2345678912345679E8|123456789.1234567900000000
0|19|4.23606797749979|4.23606797749979
0|19|1.618033988749895|1.618033988749895
0|19|0.6180339887498949|0.6180339887498949
0|19|2.0|2
0|19|0.0|0
0|19|-0.0|-0
0|19|1.0E-17|0.00000000000000001
0|19|6.123233995736766E-17|0.0000000000000000612
0|19|1234567.891|1234567.891
0|19|-1.902113032590307|-1.902113032590307
0|19|0.3333333333333333|0.3333333333333333
0|19|1.0E21|1000000000000000000000
0|19|1.2345678912345679E8|123456789.12345679
1|5|4.23606797749979|4.23607
1|5|1.618033988749895|1.61803
1|5|0.6180339887498949|0.61803
1|5|2.0|2.0
1|5|0.0|0.0
1|5|-0.0|-0.0
1|5|1.0E-17|0.0
1|5|6.123233995736766E-17|0.0
1|5|1234567.891|1234567.891
1|5|-1.902113032590307|-1.90211
1|5|0.3333333333333333|0.33333
1|5|1.0E21|1000000000000000000000.0
1|5|1.2345678912345679E8|123456789.12346
6|6|4.23606797749979|4.236068
6|6|1.618033988749895|1.618034
6|6|0.6180339887498949|0.618034
6|6|2.0|2.000000
6|6|0.0|0.000000
6|6|-0.0|-0.000000
6|6|1.0E-17|0.000000
6|6|6.123233995736766E-17|0.000000
6|6|1234567.891|1234567.891000
6|6|-1.902113032590307|-1.902113
6|6|0.3333333333333333|0.333333
6|6|1.0E21|1000000000000000000000.000000
6|6|1.2345678912345679E8|123456789.123457
0|3|227.5636800328681|227.564
0|3|0.6832234717598454|0.683
0|3|-1.9128054466734025E-9|-0
0|3|28.0|28
0|3|165.54895179457367|165.549
0|3|0.9033722646721782|0.903
0|3|-1.3121708658869436E-9|-0
0|3|28.0|28
0|3|-36.346424190846676|-36.346
0|3|0.7829017787900358|0.783
0|3|4.193277828687169E-9|0
0|3|44.0|44
0|3|249.90618125544745|249.906
0|3|0.38656687435934867|0.387
0|3|-3.2262152209062167E-9|-0
0|3|59.0|59
0|3|-290.2324311336679|-290.232
0|3|0.825965871887821|0.826
0|3|-3.2778206231214757E-9|-0
0|3|59.0|59
0|3|251.28040676746014|251.28
0|3|0.5710403484148672|0.571
0|3|8.00248845020607E-10|0
0|3|75.0|75
0|3|-468.5817611734192|-468.582
0|3|0.35791991947712865|0.358
0|3|3.1779693083563933E-9|0
0|3|42.0|42
0|3|474.03568149588136|474.036
0|3|0.7134062578232291|0.713
0|3|-1.942548344356565E-10|-0
0|3|29.0|29
0|3|449.86013465946667|449.86
0|3|0.8204918233863466|0.82
0|3|1.36644547856282E-9|0
0|3|37.0|37
0|3|-139.74512463386492|-139.745
0|3|0.4346610851406103|0.435
0|3|-4.268290555523058E-10|-0
0|3|47.0|47
0|3|-30.977479384431433|-30.977
0|3|0.8273224240149951|0.827
0|3|-3.4896844547124174E-9|-0
0|3|83.0|83
0|3|-39.69362733883884|-39.694
0|3|0.2805719916728102|0.281
0|3|-3.04035792576844E-9|-0
0|3|18.0|18
0|3|365.6867963273522|365.687
0|3|0.48659066182619404|0.487
0|3|-7.902829336897133E-10|-0
0|3|63.0|63
0|3|199.85864506717212|199.859
0|3|0.31532845005767296|0.315
0|3|7.162030552997667E-10|0
0|3|37.0|37
0|3|371.81459596483865|371.815
0|3|0.805730942661998|0.806
0|3|1.162136850351787E-9|0
0|3|37.0|37
0|3|197.24872926972944|197.249
0|3|0.908614580207571|0.909
0|3|-3.0385292811814848E-9|-0
0|3|81.0|81
0|3|127.93327541347264|127.933
0|3|0.4633992710283451|0.463
0|3|-1.9442084433255112E-9|-0
0|3|54.0|54
0|3|135.11101445638803|135.111
0|3|0.12625782329876534|0.126
0|3|-2.6731075240794546E-11|-0
0|3|3.0|3
0|3|-463.5154833097503|-463.515
0|3|0.48384385495430515|0.484
